area,price,building_status,number_facades,number_bedrooms,kitchen_equipped,furnished,open_fire,zip_code,land_surface,terrace,terrace_surface,swimming_pool,property_type,subtype_property,garden,garden_surface,province,Zone,zone_num,price_per_m2,subtype
290.0,330000.0,to renovate,2.0,4.0,installed,,,7850,900.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1137.9310344827586,1
160.0,377000.0,good,3.0,3.0,semi equipped,,,8540,464.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2356.25,1
205.0,340000.0,,2.0,3.0,installed,,,2560,133.0,1,11,,house,house,1,41,Antwerp,Flanders_zone,3,1658.5365853658536,1
220.0,790000.0,good,2.0,3.0,usa installed,,,1030,80.0,0,0,,house,house,1,25,Brussel-Capital,Brussels_zone,1,3590.909090909091,1
210.0,495000.0,as new,4.0,4.0,usa installed,,1.0,6700,1200.0,1,20,,house,exceptiona,0,0,Luxembourg,Wallonia_zone,2,2357.1428571428573,0
219.0,443800.0,,3.0,5.0,installed,,,3060,470.0,1,20,,house,house,1,150,Flemish Brabant,Flanders_zone,3,2026.4840182648402,1
299.0,1475000.0,as new,,5.0,,,1.0,8670,1872.0,0,0,True,house,villa,0,0,West Flanders,Flanders_zone,3,4933.110367892977,2
152.0,359000.0,,,3.0,,,,2590,281.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,2361.842105263158,1
200.0,139000.0,to renovate,3.0,3.0,not installed,,,9400,629.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,695.0,1
321.0,630350.0,as new,4.0,3.0,usa hyper equipped,,,3120,684.0,0,0,,house,villa,0,0,Flemish Brabant,Flanders_zone,3,1963.7071651090343,2
146.0,295000.0,as new,2.0,3.0,,,,8540,303.0,1,32,,house,house,1,194,West Flanders,Flanders_zone,3,2020.5479452054794,1
77.0,285000.0,as new,2.0,3.0,semi equipped,,,8420,100.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,3701.2987012987014,1
300.0,695000.0,,4.0,4.0,usa installed,,,2250,864.0,1,45,,house,villa,0,0,Antwerp,Flanders_zone,3,2316.6666666666665,2
169.0,365000.0,as new,3.0,3.0,,,,8020,355.0,1,25,,house,house,1,100,West Flanders,Flanders_zone,3,2159.7633136094673,1
300.0,975000.0,to renovate,4.0,5.0,installed,,,1180,760.0,0,0,,house,house,1,300,Brussel-Capital,Brussels_zone,1,3250.0,1
100.0,185000.0,as new,2.0,3.0,installed,,,4032,90.0,1,10,,house,house,1,25,Liege,Wallonia_zone,2,1850.0,1
195.0,635000.0,to renovate,3.0,4.0,installed,,,1950,305.0,1,27,,house,house,1,121,Flemish Brabant,Flanders_zone,3,3256.4102564102564,1
344.0,1250000.0,,,4.0,,,,8300,175.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,3633.720930232558,1
138.0,325000.0,good,4.0,4.0,,,,1495,797.0,1,17,,house,house,1,600,Walloon Brabant,Wallonia_zone,2,2355.072463768116,1
146.0,249000.0,as new,2.0,4.0,installed,,,9900,178.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1705.4794520547946,1
850.0,2480000.0,good,,9.0,installed,,,1850,907540.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2917.6470588235293,1
241.0,495000.0,to be done up,3.0,4.0,installed,,1.0,7180,835.0,0,0,,house,mansion,0,0,Hainaut,Wallonia_zone,2,2053.941908713693,6
290.0,949000.0,to renovate,2.0,2.0,installed,,,9000,159.0,0,0,,house,mansion,0,0,East Flanders,Flanders_zone,3,3272.4137931034484,6
161.0,283461.0,,,3.0,,,,9690,510.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1760.6273291925465,1
140.0,139000.0,to renovate,3.0,3.0,semi equipped,,,8580,153.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,992.8571428571429,1
150.0,249000.0,,4.0,3.0,,,,9570,232.0,1,15,,house,house,1,32,East Flanders,Flanders_zone,3,1660.0,1
230.0,398000.0,as new,2.0,3.0,hyper equipped,,,3290,199.0,1,2,,house,apartment,0,0,Flemish Brabant,Flanders_zone,3,1730.4347826086957,3
128.0,205000.0,to be done up,,4.0,semi equipped,,,9900,104.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1601.5625,1
479.0,1950000.0,just renovated,4.0,6.0,hyper equipped,,,1470,25000.0,0,0,True,house,exceptiona,1,4000,Walloon Brabant,Wallonia_zone,2,4070.98121085595,0
250.0,249000.0,to renovate,2.0,7.0,installed,,,5030,445.0,1,100,,house,house,1,250,Namur,Wallonia_zone,2,996.0,1
158.0,245000.0,,3.0,3.0,not installed,,,6990,142.0,0,0,,house,house,0,0,Luxembourg,Wallonia_zone,2,1550.632911392405,1
145.0,320000.0,,2.0,3.0,,,,9960,227.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2206.896551724138,1
400.0,695000.0,as new,4.0,5.0,hyper equipped,,,7910,5250.0,0,0,,house,country,0,0,Hainaut,Wallonia_zone,2,1737.5,7
125.0,319000.0,to renovate,2.0,2.0,not installed,,,1090,100.0,1,20,,house,mixed,0,0,Brussel-Capital,Brussels_zone,1,2552.0,4
103.0,135000.0,to be done up,2.0,3.0,,,,4040,81.0,1,16,,house,house,0,0,Liege,Wallonia_zone,2,1310.6796116504854,1
105.0,169000.0,good,4.0,2.0,,,,4870,180.0,1,25,,house,house,0,0,Liege,Wallonia_zone,2,1609.5238095238096,1
205.0,315000.0,good,3.0,3.0,installed,,2.0,7540,630.0,1,33,,house,house,1,400,Hainaut,Wallonia_zone,2,1536.5853658536585,1
244.0,549000.0,good,,3.0,installed,,,1701,1027.0,0,0,,house,villa,0,0,Flemish Brabant,Flanders_zone,3,2250.0,2
139.0,135000.0,to be done up,2.0,2.0,usa semi equipped,,,6001,180.0,0,0,,house,house,1,110,Hainaut,Wallonia_zone,2,971.2230215827338,1
147.0,375000.0,,2.0,3.0,,,,9120,388.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2551.0204081632655,1
450.0,1150000.0,to renovate,2.0,5.0,,,1.0,1180,450.0,0,0,,house,house,1,300,Brussel-Capital,Brussels_zone,1,2555.5555555555557,1
289.0,599000.0,good,2.0,,semi equipped,,,1831,113.0,1,9,,house,mixed,0,0,Flemish Brabant,Flanders_zone,3,2072.6643598615915,4
152.0,359000.0,,,3.0,,,,2590,302.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,2361.842105263158,1
208.0,358000.0,to renovate,4.0,4.0,semi equipped,,1.0,9991,935.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1721.1538461538462,1
212.0,235000.0,to renovate,3.0,3.0,installed,,,4680,570.0,1,18,,house,house,1,485,Liege,Wallonia_zone,2,1108.4905660377358,1
156.0,150000.0,as new,2.0,3.0,installed,,,4420,310.0,0,0,True,house,house,0,0,Liege,Wallonia_zone,2,961.5384615384615,1
188.0,695000.0,,4.0,3.0,installed,,,8340,1368.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,3696.808510638298,1
300.0,399000.0,good,2.0,5.0,installed,,,1070,110.0,1,45,,house,house,0,0,Brussel-Capital,Brussels_zone,1,1330.0,1
120.0,215000.0,good,4.0,4.0,not installed,,,6870,1558.0,0,0,,house,bungalow,1,1400,Luxembourg,Wallonia_zone,2,1791.6666666666667,9
153.0,339000.0,good,2.0,3.0,installed,,1.0,1500,170.0,1,24,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2215.6862745098038,1
975.0,175000.0,,,22.0,not installed,,,6030,2400.0,0,0,,house,apartment,0,0,Hainaut,Wallonia_zone,2,179.48717948717947,3
170.0,325000.0,as new,4.0,1.0,usa installed,,,1495,1000.0,1,45,,house,house,1,1000,Walloon Brabant,Wallonia_zone,2,1911.764705882353,1
272.0,335000.0,,2.0,3.0,installed,,,8490,426.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1231.6176470588234,1
1000.0,575000.0,,,10.0,not installed,,,7130,1360.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,575.0,1
790.0,300000.0,to be done up,4.0,22.0,semi equipped,,,6980,805.0,0,0,,house,exceptiona,0,0,Luxembourg,Wallonia_zone,2,379.746835443038,0
135.0,385000.0,as new,,3.0,,,,3010,95.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2851.8518518518517,1
120.0,235000.0,,2.0,2.0,,,,9600,170.0,1,7,,house,house,0,0,East Flanders,Flanders_zone,3,1958.3333333333333,1
450.0,3500000.0,good,4.0,9.0,installed,,,1180,2175.0,0,0,,house,villa,0,0,Brussel-Capital,Brussels_zone,1,7777.777777777777,2
95.0,275000.0,good,3.0,3.0,,,,8490,158.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2894.7368421052633,1
153.0,475000.0,good,2.0,4.0,installed,,,1200,206.0,1,10,,house,house,1,100,Brussel-Capital,Brussels_zone,1,3104.575163398693,1
524.0,985000.0,good,2.0,6.0,installed,,,1703,389.0,0,0,,house,apartment,0,0,Flemish Brabant,Flanders_zone,3,1879.7709923664122,3
451.0,865000.0,as new,4.0,7.0,hyper equipped,,,2243,3000.0,0,0,True,house,villa,0,0,Antwerp,Flanders_zone,3,1917.960088691796,2
218.0,525000.0,as new,4.0,4.0,,,,8790,743.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2408.256880733945,1
169.0,180000.0,to renovate,2.0,4.0,installed,,,9230,160.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1065.0887573964496,1
230.0,175000.0,,,3.0,not installed,,,6060,728.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,760.8695652173913,1
330.0,380000.0,to restore,4.0,6.0,not installed,,,4053,654.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,1151.5151515151515,1
150.0,282000.0,as new,2.0,3.0,installed,,,8810,262.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1880.0,1
170.0,282959.0,,2.0,4.0,installed,,,8550,243.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1664.464705882353,1
144.0,409507.0,,3.0,3.0,,,,3020,450.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2843.7986111111113,1
188.0,398500.0,as new,,3.0,,,,8380,354.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2119.68085106383,1
257.0,479000.0,as new,4.0,4.0,hyper equipped,,,9340,1512.0,0,0,,house,bungalow,0,0,East Flanders,Flanders_zone,3,1863.8132295719845,9
100.0,245000.0,good,,2.0,installed,,,1420,303.0,0,0,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,2450.0,1
200.0,439000.0,as new,4.0,5.0,installed,,,2230,1316.0,0,0,,house,house,1,1200,Antwerp,Flanders_zone,3,2195.0,1
135.0,360000.0,,3.0,2.0,,,1.0,4100,6200.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,2666.6666666666665,1
614.0,835000.0,,4.0,16.0,,,,4570,1600.0,0,0,,house,exceptiona,1,600,Liege,Wallonia_zone,2,1359.9348534201954,0
554.0,590000.0,,2.0,8.0,semi equipped,,,7500,731.0,0,0,,house,mansion,0,0,Hainaut,Wallonia_zone,2,1064.9819494584838,6
180.0,422000.0,as new,3.0,3.0,installed,,,8460,494.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2344.4444444444443,1
184.0,270000.0,to renovate,3.0,4.0,,,,1080,315.0,0,0,,house,house,0,0,Brussel-Capital,Brussels_zone,1,1467.391304347826,1
148.0,293100.0,,3.0,3.0,not installed,,,1357,489.0,0,0,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,1980.4054054054054,1
200.0,399000.0,as new,6.0,3.0,hyper equipped,,1.0,1730,346.0,1,50,,house,house,1,50,Flemish Brabant,Flanders_zone,3,1995.0,1
126.0,415000.0,as new,2.0,2.0,,,,2000,42.0,1,12,,house,house,0,0,Antwerp,Flanders_zone,3,3293.6507936507937,1
110.0,199900.0,good,2.0,4.0,,,,9600,70.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1817.2727272727273,1
162.0,375000.0,good,2.0,2.0,installed,,,9000,120.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2314.814814814815,1
80.0,220000.0,good,4.0,1.0,hyper equipped,,,5300,900.0,1,15,,house,villa,1,790,Namur,Wallonia_zone,2,2750.0,2
160.0,450000.0,as new,,3.0,hyper equipped,,,1301,1001.0,1,20,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,2812.5,1
214.0,219000.0,to be done up,4.0,3.0,installed,,1.0,5544,607.0,0,0,,house,villa,0,0,Namur,Wallonia_zone,2,1023.3644859813085,2
171.0,365862.0,,3.0,4.0,,,,1790,287.0,0,0,,house,villa,0,0,Flemish Brabant,Flanders_zone,3,2139.5438596491226,2
160.0,149000.0,to renovate,2.0,3.0,semi equipped,,,9500,548.0,1,8,,house,house,1,200,East Flanders,Flanders_zone,3,931.25,1
208.0,549000.0,good,2.0,2.0,installed,,,9000,92.0,1,16,,house,house,0,0,East Flanders,Flanders_zone,3,2639.423076923077,1
146.0,170000.0,to be done up,4.0,2.0,,,,4970,1932.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,1164.3835616438357,1
270.0,475000.0,as new,2.0,4.0,,,,9280,250.0,1,50,,house,apartment,0,0,East Flanders,Flanders_zone,3,1759.2592592592594,3
322.0,631600.0,as new,4.0,3.0,usa hyper equipped,,,3120,684.0,0,0,,house,villa,0,0,Flemish Brabant,Flanders_zone,3,1961.4906832298136,2
140.0,349900.0,,2.0,3.0,,,,1600,189.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2499.285714285714,1
250.0,235000.0,to be done up,3.0,4.0,semi equipped,,,4520,394.0,0,0,,house,house,1,250,Liege,Wallonia_zone,2,940.0,1
130.0,159000.0,to renovate,3.0,3.0,not installed,,,8820,208.0,0,0,,house,house,1,97,West Flanders,Flanders_zone,3,1223.076923076923,1
210.0,389000.0,as new,3.0,5.0,installed,,,4340,650.0,1,36,,house,town,1,600,Liege,Wallonia_zone,2,1852.3809523809523,8
260.0,750000.0,good,2.0,5.0,installed,,,1150,110.0,0,0,,house,house,0,0,Brussel-Capital,Brussels_zone,1,2884.6153846153848,1
400.0,450000.0,,4.0,9.0,installed,,,4970,1500.0,0,0,,house,house,1,1300,Liege,Wallonia_zone,2,1125.0,1
188.0,695000.0,,4.0,3.0,installed,,,9992,1368.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,3696.808510638298,1
522.0,599000.0,,4.0,4.0,hyper equipped,,1.0,9310,800.0,1,25,,house,villa,0,0,East Flanders,Flanders_zone,3,1147.5095785440612,2
180.0,245000.0,as new,3.0,5.0,,,,1480,751.0,1,25,,house,villa,1,651,Walloon Brabant,Wallonia_zone,2,1361.111111111111,2
302.0,889000.0,as new,4.0,4.0,usa hyper equipped,,,1730,4529.0,0,0,,house,exceptiona,0,0,Flemish Brabant,Flanders_zone,3,2943.708609271523,0
125.0,214000.0,to be done up,2.0,3.0,not installed,,,8580,486.0,0,0,,house,house,1,327,West Flanders,Flanders_zone,3,1712.0,1
126.0,232500.0,,2.0,3.0,not installed,,,4500,65.0,1,15,,house,house,1,50,Liege,Wallonia_zone,2,1845.2380952380952,1
115.0,480000.0,good,2.0,5.0,not installed,,,4000,58.0,1,20,,house,mixed,0,0,Liege,Wallonia_zone,2,4173.913043478261,4
130.0,219000.0,to renovate,2.0,3.0,,,,8800,287.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1684.6153846153845,1
108.0,130000.0,to renovate,,2.0,semi equipped,,,8800,117.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1203.7037037037037,1
120.0,179000.0,good,2.0,3.0,installed,,,4400,240.0,0,0,,house,house,1,120,Liege,Wallonia_zone,2,1491.6666666666667,1
115.0,245000.0,good,4.0,3.0,installed,,,6791,657.0,0,0,,house,house,0,0,Luxembourg,Wallonia_zone,2,2130.4347826086955,1
118.0,329000.0,,3.0,3.0,,,,9960,277.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2788.135593220339,1
197.0,475000.0,,2.0,3.0,installed,,,1180,108.0,1,15,,house,house,1,30,Brussel-Capital,Brussels_zone,1,2411.167512690355,1
131.0,278000.0,,3.0,3.0,,,,8760,355.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2122.1374045801526,1
185.0,269000.0,to renovate,2.0,3.0,semi equipped,,,2900,397.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1454.054054054054,1
185.0,637500.0,as new,,5.0,installed,,,9000,90.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,3445.945945945946,1
272.0,239000.0,,2.0,3.0,,,,9600,165.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,878.6764705882352,1
290.0,375000.0,to renovate,3.0,4.0,installed,,,3020,1412.0,1,21,,house,house,0,0,Flemish Brabant,Flanders_zone,3,1293.103448275862,1
325.0,749000.0,good,2.0,3.0,,,,3300,241.0,1,15,,house,mixed,0,0,Flemish Brabant,Flanders_zone,3,2304.6153846153848,4
140.0,255000.0,,2.0,3.0,installed,,,2861,489.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1821.4285714285713,1
212.0,435000.0,as new,,4.0,,,,9200,665.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2051.8867924528304,1
63.0,109000.0,good,2.0,1.0,not installed,,,4101,70.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,1730.1587301587301,1
35.0,63000.0,to be done up,2.0,1.0,semi equipped,,,4800,20.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,1800.0,1
225.0,465000.0,as new,2.0,5.0,usa hyper equipped,,,1480,601.0,1,40,,house,house,1,400,Walloon Brabant,Wallonia_zone,2,2066.6666666666665,1
148.0,328728.0,,3.0,3.0,,,,8790,574.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2221.135135135135,1
450.0,1795000.0,,7.0,5.0,usa installed,,,3080,1500.0,1,200,True,house,exceptiona,1,1200,Flemish Brabant,Flanders_zone,3,3988.8888888888887,0
198.0,449000.0,as new,4.0,2.0,,,,9600,3030.0,0,0,,house,mixed,0,0,East Flanders,Flanders_zone,3,2267.6767676767677,4
405.0,1600000.0,good,2.0,6.0,usa hyper equipped,,,1050,400.0,1,25,,house,house,1,260,Brussel-Capital,Brussels_zone,1,3950.617283950617,1
722.0,2990000.0,as new,4.0,5.0,hyper equipped,,,1180,2600.0,0,0,True,house,villa,1,2600,Brussel-Capital,Brussels_zone,1,4141.274238227147,2
280.0,249900.0,just renovated,3.0,4.0,installed,,,6830,286.0,1,6,,house,house,1,50,Luxembourg,Wallonia_zone,2,892.5,1
120.0,159000.0,good,2.0,2.0,installed,,,1400,40.0,0,0,,house,mixed,0,0,Walloon Brabant,Wallonia_zone,2,1325.0,4
190.0,360000.0,good,3.0,4.0,installed,,,4100,700.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,1894.7368421052631,1
430.0,1975000.0,,,8.0,,,,9000,416.0,0,0,True,house,mansion,0,0,East Flanders,Flanders_zone,3,4593.023255813953,6
154.0,338500.0,,,3.0,installed,,,8610,385.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2198.051948051948,1
130.0,277500.0,,3.0,3.0,,,,8760,386.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2134.6153846153848,1
130.0,249000.0,as new,2.0,4.0,installed,,,4020,230.0,1,34,,house,house,1,90,Liege,Wallonia_zone,2,1915.3846153846155,1
140.0,259000.0,good,4.0,3.0,installed,,,4690,390.0,1,40,,house,house,1,250,Liege,Wallonia_zone,2,1850.0,1
184.0,675000.0,to be done up,4.0,4.0,installed,,,1970,635.0,1,36,,house,house,1,400,Flemish Brabant,Flanders_zone,3,3668.478260869565,1
460.0,1645000.0,as new,4.0,4.0,hyper equipped,,,1200,880.0,0,0,,house,house,0,0,Brussel-Capital,Brussels_zone,1,3576.086956521739,1
176.0,349500.0,as new,2.0,3.0,usa hyper equipped,,,9200,267.0,1,18,,house,house,0,0,East Flanders,Flanders_zone,3,1985.7954545454545,1
200.0,349000.0,as new,2.0,3.0,usa hyper equipped,,,9400,113.0,1,15,,house,town,1,45,East Flanders,Flanders_zone,3,1745.0,8
129.0,170000.0,good,2.0,3.0,semi equipped,,,7370,220.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1317.8294573643411,1
115.0,265000.0,,4.0,2.0,,,,8600,851.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2304.3478260869565,1
132.0,295000.0,good,,3.0,,,,9040,118.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2234.848484848485,1
144.0,360800.0,as new,2.0,3.0,hyper equipped,,,9120,235.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2505.5555555555557,1
240.0,349500.0,good,2.0,3.0,installed,,,8500,400.0,0,0,,house,mansion,0,0,West Flanders,Flanders_zone,3,1456.25,6
98.0,185000.0,good,,2.0,installed,,,8500,116.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1887.7551020408164,1
160.0,449000.0,good,4.0,5.0,usa hyper equipped,,,1420,794.0,0,0,,house,villa,0,0,Walloon Brabant,Wallonia_zone,2,2806.25,2
205.0,505000.0,as new,3.0,4.0,usa hyper equipped,,,1480,560.0,1,36,,house,town,1,350,Walloon Brabant,Wallonia_zone,2,2463.4146341463415,8
450.0,1290000.0,good,4.0,6.0,hyper equipped,,1.0,1300,2500.0,1,100,True,house,exceptiona,1,2000,Walloon Brabant,Wallonia_zone,2,2866.6666666666665,0
179.0,145000.0,to be done up,,4.0,,yes,,9600,114.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,810.0558659217877,1
111.0,349000.0,good,4.0,2.0,installed,,,6833,1090.0,0,0,,house,house,0,0,Luxembourg,Wallonia_zone,2,3144.1441441441443,1
298.0,298000.0,to renovate,2.0,3.0,,,,9820,300.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1000.0,1
240.0,925000.0,good,3.0,5.0,installed,,,1160,597.0,1,35,,house,house,1,400,Brussel-Capital,Brussels_zone,1,3854.1666666666665,1
138.0,325000.0,,2.0,3.0,,,,9960,248.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2355.072463768116,1
186.0,439900.0,as new,,4.0,hyper equipped,,,9080,360.0,0,0,,house,villa,0,0,East Flanders,Flanders_zone,3,2365.05376344086,2
150.0,299000.0,good,,3.0,installed,,,8650,308.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1993.3333333333333,1
150.0,279000.0,good,3.0,4.0,installed,,,6900,681.0,1,30,,house,house,1,681,Luxembourg,Wallonia_zone,2,1860.0,1
110.0,299000.0,as new,2.0,3.0,hyper equipped,,,9500,136.0,1,45,,house,house,0,0,East Flanders,Flanders_zone,3,2718.181818181818,1
135.0,185000.0,,3.0,3.0,,,,2140,65.0,0,0,,house,mixed,0,0,Antwerp,Flanders_zone,3,1370.3703703703704,4
223.0,299000.0,good,2.0,3.0,,,,2300,185.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1340.8071748878924,1
112.0,195000.0,to renovate,4.0,3.0,semi equipped,,,7180,724.0,0,0,,house,villa,0,0,Hainaut,Wallonia_zone,2,1741.0714285714287,2
100.0,250000.0,,4.0,3.0,installed,yes,,8420,220.0,1,40,,house,house,1,120,West Flanders,Flanders_zone,3,2500.0,1
225.0,749000.0,good,4.0,2.0,installed,,,1860,999.0,1,35,,house,villa,1,350,Flemish Brabant,Flanders_zone,3,3328.8888888888887,2
128.0,249000.0,good,,3.0,installed,,,1420,285.0,1,16,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,1945.3125,1
235.0,265000.0,good,,3.0,installed,,,8370,120.0,1,22,,house,house,0,0,West Flanders,Flanders_zone,3,1127.659574468085,1
300.0,650000.0,as new,4.0,5.0,installed,yes,1.0,6982,2180.0,0,0,,house,villa,0,0,Luxembourg,Wallonia_zone,2,2166.6666666666665,2
375.0,1045000.0,as new,4.0,4.0,installed,,,2370,22635.0,0,0,True,house,villa,0,0,Antwerp,Flanders_zone,3,2786.6666666666665,2
140.0,190000.0,as new,,4.0,installed,,,8930,140.0,1,45,,house,house,1,45,West Flanders,Flanders_zone,3,1357.142857142857,1
600.0,255000.0,,2.0,4.0,,,,9600,487.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,425.0,1
172.0,378000.0,,3.0,3.0,,,,1457,497.0,1,17,,house,villa,0,0,Walloon Brabant,Wallonia_zone,2,2197.6744186046512,2
183.0,449000.0,to be done up,,4.0,,,,8210,550.0,0,0,,house,villa,0,0,West Flanders,Flanders_zone,3,2453.551912568306,2
116.0,219000.0,,3.0,3.0,installed,,,3300,386.0,1,37,,house,house,1,172,Flemish Brabant,Flanders_zone,3,1887.9310344827586,1
245.0,595000.0,good,2.0,5.0,installed,,,1070,121.0,0,0,,house,apartment,1,35,Brussel-Capital,Brussels_zone,1,2428.5714285714284,3
110.0,79000.0,to renovate,2.0,2.0,,,,7860,50.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,718.1818181818181,1
149.0,325000.0,to be done up,,4.0,,,,8791,1116.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2181.2080536912754,1
79.0,105000.0,good,2.0,1.0,semi equipped,,,4040,45.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,1329.113924050633,1
300.0,625000.0,to be done up,,4.0,,,1.0,8610,3800.0,0,0,,house,villa,0,0,West Flanders,Flanders_zone,3,2083.3333333333335,2
208.0,456200.0,as new,3.0,3.0,hyper equipped,,,2811,749.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,2193.269230769231,1
45.0,90000.0,,4.0,2.0,hyper equipped,,,5600,1070.0,1,30,,house,chalet,1,1000,Namur,Wallonia_zone,2,2000.0,14
850.0,2200000.0,,2.0,8.0,,,,2000,390.0,0,0,,house,mansion,0,0,Antwerp,Flanders_zone,3,2588.235294117647,6
171.0,340000.0,as new,2.0,3.0,,,1.0,2950,255.0,1,1,,house,house,1,1,Antwerp,Flanders_zone,3,1988.3040935672514,1
154.0,271461.0,,,3.0,,,,9690,320.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1762.7337662337663,1
186.0,210000.0,,2.0,4.0,,,,7000,598.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1129.032258064516,1
165.0,304449.0,as new,3.0,3.0,,,,8210,260.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1845.1454545454546,1
